AREA,Rank,Housetype,HH_66_Owner,HH_66_rent,HH_66_tress,HH_66_All,Hover_66_owner,Hover_66_rent,Hover_66_tress,Hovercro_66,HH_64_Owner,HH_64_rent,HH_64_tress,HH_64_All,Slum,Housing_Demand_ALL,Demand_Owner,Demand_rent,Demand_tress,GAP_ALL,GAP_rent,GAP_Sale,Rank_30 percent,Supply_ALL,Supply เช่า,Supply ซื้อ ,Column28,Column29,Column30
เทศบาลนครยะลา,10001-20000,แฟลต อพาร์ทเมนต์ คอนโด,0,395.6254691,0,395.6254691,0,1825.426607,0,1825.426607,0,240.5830556,0,240.5830556,,1980.469021,0,1980.469021,0,1980.469021,1980.469021,0,,0,,,,,
เทศบาลนครยะลา,10001-20000,ห้องภายในบ้าน (ห้องแบ่งเช่า),0,0,0,0,0,0,0,0,0,171.081284,0,171.081284,,-171.081284,0,-171.081284,0,-171.081284,-171.081284,0,,0,,,,,
เทศบาลนครยะลา,10001-20000,ที่อยู่อาศัยที่ดัดแปลง,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
เทศบาลนครยะลา,10001-20000,ที่อยู่อาศัยแบบอื่นๆ ไม่เข้าพวก,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
เทศบาลนครยะลา,20001-30000,บ้านเดี่ยว,1356.070765,91.49171605,0,1447.562481,769.0179191,0,0,769.0179191,1144.735062,95.99130864,0,1240.72637,,975.8540302,980.3536228,-4.499592593,0,975.8540302,-4.499592593,980.3536228,"6001-9000
1,500,000",0,,,,,
เทศบาลนครยะลา,20001-30000,ห้องแถว ตึกแถว,1046.614914,1231.388506,0,2278.00342,211.9973103,401.6985789,0,613.6958892,900.692642,919.4167531,0,1820.109395,,1071.589914,357.9195819,713.670332,0,1071.589914,713.670332,357.9195819,,0,,,,,
เทศบาลนครยะลา,20001-30000,ทาวน์เฮาส์/บ้านแฝด,113.2155556,113.989679,0,227.2052346,0,0,0,0,472.9894321,484.4561358,0,957.4455679,,-730.2403333,-359.7738765,-370.4664568,0,-730.2403333,-370.4664568,-359.7738765,,0,,,,,
เทศบาลนครยะลา,20001-30000,แฟลต อพาร์ทเมนต์ คอนโด,0,62.9942963,0,62.9942963,0,0,0,0,0,0,0,0,,62.9942963,0,62.9942963,0,62.9942963,62.9942963,0,,0,,,,,
เทศบาลนครยะลา,20001-30000,ห้องภายในบ้าน (ห้องแบ่งเช่า),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
เทศบาลนครยะลา,20001-30000,ที่อยู่อาศัยที่ดัดแปลง,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
เทศบาลนครยะลา,20001-30000,ที่อยู่อาศัยแบบอื่นๆ ไม่เข้าพวก,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
เทศบาลนครยะลา,30001-40000,บ้านเดี่ยว,463.3128889,152.4055556,0,615.7184444,0,0,0,0,463.3128889,0,0,463.3128889,,152.4055556,0,152.4055556,0,152.4055556,152.4055556,0,"9001-12000
1,500,000 - 2,000,000",0,,,,,
เทศบาลนครยะลา,30001-40000,ห้องแถว ตึกแถว,432.8317778,279.4101852,0,712.241963,0,0,0,0,240.8007778,386.9407716,0,627.7415494,,84.50041358,192.031,-107.5305864,0,84.50041358,-107.5305864,192.031,,0,,,,,
เทศบาลนครยะลา,30001-40000,ทาวน์เฮาส์/บ้านแฝด,626.3868333,97.37021605,0,723.7570494,0,0,0,0,809.2735,259.936142,0,1069.209642,,-345.4525926,-182.8866667,-162.5659259,0,-345.4525926,-162.5659259,-182.8866667,,0,,,,,
เทศบาลนครยะลา,30001-40000,แฟลต อพาร์ทเมนต์ คอนโด,0,317.5115741,0,317.5115741,0,0,0,0,0,199.8206173,0,199.8206173,,117.6909568,0,117.6909568,0,117.6909568,117.6909568,0,,0,,,,,
เทศบาลนครยะลา,30001-40000,ห้องภายในบ้าน (ห้องแบ่งเช่า),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
เทศบาลนครยะลา,30001-40000,ที่อยู่อาศัยที่ดัดแปลง,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
เทศบาลนครยะลา,30001-40000,ที่อยู่อาศัยแบบอื่นๆ ไม่เข้าพวก,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
เทศบาลนครยะลา,40001-50000,บ้านเดี่ยว,267.3386975,61.47024074,0,328.8089383,0,0,0,0,660.5450309,0,0,660.5450309,,-331.7360926,-393.2063333,61.47024074,0,-331.7360926,61.47024074,-393.2063333,"12001-15000
2,000,000 - 2,500,000",0,,,,,
เทศบาลนครยะลา,40001-50000,ห้องแถว ตึกแถว,294.3846358,343.928537,0,638.3131728,366.396839,0,0,366.396839,0,0,0,0,,1004.710012,660.7814748,343.928537,0,1004.710012,343.928537,660.7814748,,0,,,,,
เทศบาลนครยะลา,40001-50000,ทาวน์เฮาส์/บ้านแฝด,479.5452901,0,0,479.5452901,197.7741518,0,0,197.7741518,379.6833642,181.3626111,0,561.0459753,,116.2734666,297.6360777,-181.3626111,0,116.2734666,-181.3626111,297.6360777,,0,,,,,
เทศบาลนครยะลา,40001-50000,แฟลต อพาร์ทเมนต์ คอนโด,0,102.6197407,0,102.6197407,0,0,0,0,0,326.6559074,0,326.6559074,,-224.0361667,0,-224.0361667,0,-224.0361667,-224.0361667,0,,0,,,,,
เทศบาลนครยะลา,40001-50000,ห้องภายในบ้าน (ห้องแบ่งเช่า),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
เทศบาลนครยะลา,40001-50000,ที่อยู่อาศัยที่ดัดแปลง,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
เทศบาลนครยะลา,40001-50000,ที่อยู่อาศัยแบบอื่นๆ ไม่เข้าพวก,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
เทศบาลนครยะลา,>50000,บ้านเดี่ยว,1090.449654,314.9714815,169.3395062,1574.760642,355.158596,0,74.61625288,429.7748489,1187.505383,111.086716,0,1298.592099,,705.9433921,258.1028676,203.8847654,243.9557591,705.9433921,203.8847654,258.1028676,">15000
2,500,000 ",0,,,,,
เทศบาลนครยะลา,>50000,ห้องแถว ตึกแถว,830.6828519,236.3979506,0,1067.080802,201.6271384,677.3580247,0,878.9851631,339.6950494,205.2394815,0,544.9345309,,1401.131435,692.6149409,708.5164938,0,1401.131435,708.5164938,692.6149409,,0,,,,,
เทศบาลนครยะลา,>50000,ทาวน์เฮาส์/บ้านแฝด,933.4477407,62.9942963,0,996.442037,589.1807956,0,0,589.1807956,1327.379815,0,169.3395062,1496.719321,,88.90351168,195.2487216,62.9942963,-169.3395062,88.90351168,62.9942963,195.2487216,,0,,,,,
เทศบาลนครยะลา,>50000,แฟลต อพาร์ทเมนต์ คอนโด,0,62.9942963,0,62.9942963,0,0,0,0,0,361.0318272,0,361.0318272,,-298.0375309,0,-298.0375309,0,-298.0375309,-298.0375309,0,,0,,,,,
เทศบาลนครยะลา,>50000,ห้องภายในบ้าน (ห้องแบ่งเช่า),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
เทศบาลนครยะลา,>50000,ที่อยู่อาศัยที่ดัดแปลง,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
เทศบาลนครยะลา,>50000,ที่อยู่อาศัยแบบอื่นๆ ไม่เข้าพวก,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
