AREA,Rank,Housetype,HH_66_Owner,HH_66_rent,HH_66_tress,HH_66_All,Hover_66_owner,Hover_66_rent,Hover_66_tress,Hovercro_66,HH_64_Owner,HH_64_rent,HH_64_tress,HH_64_All,Slum,Housing_Demand_ALL,Demand_Owner,Demand_rent,Demand_tress,GAP_ALL,GAP_rent,GAP_Sale,Rank_30 percent,Supply_ALL,Supply เช่า,Supply ซื้อ ,Column28,Column29,Column30
อำเภอลำลูกกา อำเภอธัญบุรี,10001-20000,ห้องภายในบ้าน (ห้องแบ่งเช่า),0,0,0,0,0,0,0,0,0,70.41644656,0,70.41644656,,-70.41644656,0,-70.41644656,0,-70.41644656,-70.41644656,0,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,10001-20000,ที่อยู่อาศัยที่ดัดแปลง,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,10001-20000,ที่อยู่อาศัยแบบอื่นๆ ไม่เข้าพวก,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,20001-30000,บ้านเดี่ยว,553.3757863,258.8504427,184.735145,996.961374,189.4800195,2096.767569,0,2286.247588,453.195687,76.32769466,346.7932214,876.3166031,,2406.892359,289.6601188,2279.290317,-162.0580763,2396.892359,2279.290317,279.6601188,"6001-9000
1,500,000",10,,10,,,
อำเภอลำลูกกา อำเภอธัญบุรี,20001-30000,ห้องแถว ตึกแถว,0,1264.384855,117.2570382,1381.641893,0,2051.832791,0,2051.832791,93.02437786,1582.970015,80.75248855,1756.746882,,1676.727803,-93.02437786,1733.247631,36.50454962,1676.727803,1733.247631,-93.02437786,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,20001-30000,ทาวน์เฮาส์/บ้านแฝด,1626.733992,816.3744733,251.1070534,2694.215519,197.6999159,547.370456,184.3663938,929.4367657,1338.119897,759.9583511,125.5535267,2223.631775,,1400.02051,486.3140114,603.7865781,309.9199205,45.02050998,603.7865781,-868.6859886,,1355,,1355,,,
อำเภอลำลูกกา อำเภอธัญบุรี,20001-30000,แฟลต อพาร์ทเมนต์ คอนโด,205.1306794,978.9856489,0,1184.116328,741.6182476,1104.957872,0,1846.576119,500.9004962,899.3393588,0,1400.239855,,1630.452593,445.8484308,1184.604162,0,1446.452593,1182.604162,263.8484308,,184,2,182,,,
อำเภอลำลูกกา อำเภอธัญบุรี,20001-30000,ห้องภายในบ้าน (ห้องแบ่งเช่า),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,20001-30000,ที่อยู่อาศัยที่ดัดแปลง,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,20001-30000,ที่อยู่อาศัยแบบอื่นๆ ไม่เข้าพวก,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,30001-40000,บ้านเดี่ยว,1005.949237,247.1662214,296.1500725,1549.265531,374.9759609,1131.679306,449.3931298,1956.048396,1005.949237,74.14986641,237.7289656,1317.828069,,2187.485858,374.9759609,1304.695661,507.8142366,2030.485858,1304.695661,217.9759609,"9001-12000
1,500,000 - 2,000,000",157,,157,,,
อำเภอลำลูกกา อำเภอธัญบุรี,30001-40000,ห้องแถว ตึกแถว,0,550.506584,0,550.506584,0,1511.37965,0,1511.37965,90.5354313,1062.814752,43.14174046,1196.491924,,865.3943104,-90.5354313,999.0714822,-43.14174046,836.3943104,999.0714822,-119.5354313,,29,,29,,,
อำเภอลำลูกกา อำเภอธัญบุรี,30001-40000,ทาวน์เฮาส์/บ้านแฝด,1807.355462,804.4137023,78.19440458,2689.963569,830.1592722,135.6160387,449.3931298,1415.168441,1686.641553,539.2717557,0,2225.913309,,1879.2187,950.8731806,400.7579852,527.5875344,-422.7812998,400.7579852,-1351.126819,,2302,,2302,,,
อำเภอลำลูกกา อำเภอธัญบุรี,30001-40000,แฟลต อพาร์ทเมนต์ คอนโด,402.3796947,644.8791412,75.04865267,1122.307489,1409.854956,1366.682477,0,2776.537434,590.1568855,489.8385115,168.5224237,1248.517821,,2650.327102,1222.077765,1521.723107,-93.47377099,2490.327102,1521.723107,1062.077765,,160,,160,,,
อำเภอลำลูกกา อำเภอธัญบุรี,30001-40000,ห้องภายในบ้าน (ห้องแบ่งเช่า),134.1265649,0,0,134.1265649,3353.164122,0,0,3353.164122,0,0,0,0,,3487.290687,3487.290687,0,0,3487.290687,0,3487.290687,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,30001-40000,ที่อยู่อาศัยที่ดัดแปลง,0,0,0,0,0,0,0,0,0,80.89076336,0,80.89076336,,-80.89076336,0,-80.89076336,0,-80.89076336,-80.89076336,0,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,30001-40000,ที่อยู่อาศัยแบบอื่นๆ ไม่เข้าพวก,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,40001-50000,บ้านเดี่ยว,676.8897595,82.20437405,0,759.0941336,909.1077032,1002.492366,0,1911.60007,858.1334656,141.3514237,0,999.4848893,,1671.209314,727.8639971,943.3453168,0,1124.209314,943.3453168,180.8639971,"12001-15000
2,000,000 - 2,500,000",547,,547,,,
อำเภอลำลูกกา อำเภอธัญบุรี,40001-50000,ห้องแถว ตึกแถว,136.8574924,347.8648511,0,484.7223435,0,625.7714742,0,625.7714742,0,305.7601718,0,305.7601718,,804.733646,136.8574924,667.8761536,0,703.733646,667.8761536,35.85749237,,101,,101,,,
อำเภอลำลูกกา อำเภอธัญบุรี,40001-50000,ทาวน์เฮาส์/บ้านแฝด,2644.678569,249.6205992,0,2894.299168,1136.515661,335.6914861,0,1472.207147,2840.717679,249.6205992,0,3090.338279,,1276.168036,940.4765501,335.6914861,0,-1165.831964,335.6914861,-1501.52345,,2442,,2442,,,
อำเภอลำลูกกา อำเภอธัญบุรี,40001-50000,แฟลต อพาร์ทเมนต์ คอนโด,103.5678321,322.802542,0,426.370374,3698.851145,1002.492366,0,4701.343511,0,141.3514237,0,141.3514237,,4986.362462,3802.418977,1183.943485,0,4857.362462,1183.943485,3673.418977,,129,,129,,,
อำเภอลำลูกกา อำเภอธัญบุรี,40001-50000,ห้องภายในบ้าน (ห้องแบ่งเช่า),136.8574924,0,0,136.8574924,3698.851145,0,0,3698.851145,0,164.4087481,0,164.4087481,,3671.299889,3835.708637,-164.4087481,0,3671.299889,-164.4087481,3835.708637,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,40001-50000,ที่อยู่อาศัยที่ดัดแปลง,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,40001-50000,ที่อยู่อาศัยแบบอื่นๆ ไม่เข้าพวก,0,0,0,0,0,1002.492366,0,1002.492366,0,0,0,0,,1002.492366,0,1002.492366,0,1002.492366,1002.492366,0,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,>50000,บ้านเดี่ยว,5087.130229,401.5500458,69.13740458,5557.817679,1018.423699,555.7859888,0,1574.209687,5680.32916,0,42.86519084,5723.194351,,1408.833016,425.2247673,957.3360346,26.27221374,-735.1669844,957.3360346,-1718.775233,">15000
2,500,000 ",2144,,2144,,,
อำเภอลำลูกกา อำเภอธัญบุรี,>50000,ห้องแถว ตึกแถว,0,230.4349695,0,230.4349695,0,677.6883692,0,677.6883692,458.3809924,571.524355,0,1029.905347,,-121.7820087,-458.3809924,336.5989837,0,-224.7820087,336.5989837,-561.3809924,,103,,103,,,
อำเภอลำลูกกา อำเภอธัญบุรี,>50000,ทาวน์เฮาส์/บ้านแฝด,3667.047939,420.9430878,0,4087.991027,2474.077252,688.360132,0,3162.437384,2507.613664,0,0,2507.613664,,4742.814747,3633.511527,1109.30322,0,4184.814747,1109.30322,3075.511527,,558,,558,,,
อำเภอลำลูกกา อำเภอธัญบุรี,>50000,แฟลต อพาร์ทเมนต์ คอนโด,233.6844275,0,0,233.6844275,2995.953899,0,0,2995.953899,332.550916,569.2428206,0,901.7937366,,2327.84459,2897.08741,-569.2428206,0,2325.84459,-569.2428206,2895.08741,,2,,2,,,
อำเภอลำลูกกา อำเภอธัญบุรี,>50000,ห้องภายในบ้าน (ห้องแบ่งเช่า),0,0,0,0,0,0,0,0,0,0,26.27221374,26.27221374,,-26.27221374,0,0,-26.27221374,-26.27221374,0,0,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,>50000,ที่อยู่อาศัยที่ดัดแปลง,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
อำเภอลำลูกกา อำเภอธัญบุรี,>50000,ที่อยู่อาศัยแบบอื่นๆ ไม่เข้าพวก,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,,
